,day,process,USD,H,Hprice,B,Bprice,Hx1,Bx2
324,323,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
325,324,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
326,325,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
327,326,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
328,327,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
329,328,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
330,329,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
331,330,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
332,331,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
333,332,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
334,333,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
335,334,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
336,335,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
337,336,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
338,337,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
339,338,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
340,339,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
341,340,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
342,341,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
343,342,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
344,343,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
345,344,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
346,345,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
347,346,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
348,347,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
349,348,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
350,349,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
351,350,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
352,351,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
353,352,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
354,353,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
355,354,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
356,355,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
357,356,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
358,357,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
359,358,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
360,359,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
361,360,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
362,361,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
363,362,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
364,363,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
365,364,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
366,365,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
367,366,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
368,367,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
369,368,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
370,369,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
371,370,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
372,371,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
373,372,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
374,373,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
375,374,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
376,375,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
377,376,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
378,377,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
379,378,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
380,379,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
381,380,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
382,381,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
383,382,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
384,383,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
385,384,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
386,385,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
387,386,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
388,387,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
389,388,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
390,389,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
391,390,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
392,391,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
393,392,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
394,393,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
395,394,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
396,395,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
397,396,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
398,397,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
399,398,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
400,399,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
401,400,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
402,401,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
403,402,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
404,403,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
405,404,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
406,405,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
407,406,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
408,407,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
409,408,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
410,409,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
411,410,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
412,411,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
413,412,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
414,413,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
415,414,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
416,415,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
417,416,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
418,417,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
419,418,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
420,419,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
421,420,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
422,421,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
423,422,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
424,423,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
425,424,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
426,425,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
427,426,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
428,427,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
429,428,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
430,429,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
431,430,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
432,431,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
433,432,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
434,433,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
435,434,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
436,435,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
437,436,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
438,437,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
439,438,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
440,439,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
441,440,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
442,441,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
443,442,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
444,443,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
445,444,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
446,445,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
447,446,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
448,447,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
449,448,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
450,449,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
451,450,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
452,451,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
453,452,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
454,453,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
455,454,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
456,455,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
457,456,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
458,457,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
459,458,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
460,459,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
461,460,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
462,461,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
463,462,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
464,463,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
465,464,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
466,465,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
467,466,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
468,467,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
469,468,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
470,469,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
471,470,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
472,471,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
473,472,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
474,473,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
475,474,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
476,475,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
477,476,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
478,477,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
479,478,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
480,479,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
481,480,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
482,481,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
483,482,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
484,483,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
485,484,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
486,485,0,1.4012184233742964e-05,10.129256482713561,0.0,2.0283563084848113e-17,0.0,0.0,0.0
487,486,-11,144777.92684124527,0.0,14437.42,2.0283563084848113e-17,0.0,0.9900990103557706,3.7591249912161377e-10
488,486,-22,143344.48214130095,0.0,0.0,0.0,14437.42,0.9900990103557706,3.7591249912161377e-10
489,487,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
490,488,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
491,489,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
492,490,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
493,491,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
494,492,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
495,493,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
496,494,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
497,495,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
498,496,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
499,497,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
500,498,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
501,499,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
502,500,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
503,501,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
504,502,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
505,503,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
506,504,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
507,505,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
508,506,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
509,507,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
510,508,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
511,509,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
512,510,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
513,511,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
514,512,0,143344.48214130095,0.0,0.0,0.0,0.0,0.0,0.0
515,513,11,1.5364897909591295e-06,20.288324175383316,6925.46,0.0,0.0,0.9900990098953996,1.0718862477347012e-11
516,513,22,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,6925.46,0.9900990098953996,1.0718862477347012e-11
517,514,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
518,515,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
519,516,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
520,517,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
521,518,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
522,519,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
523,520,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
524,521,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
525,522,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
526,523,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
527,524,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
528,525,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
529,526,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
530,527,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
531,528,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
532,529,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
533,530,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
534,531,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
535,532,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
536,533,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
537,534,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
538,535,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
539,536,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
540,537,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
541,538,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
542,539,0,1.5212770207430237e-06,20.288324175383316,0.0,2.3305360671776024e-21,0.0,0.0,0.0
543,540,-11,231320.60870915823,0.0,11516.83,2.3305360671776024e-21,0.0,0.9900990098950408,1.1091902921087406e-11
544,540,-22,229030.30565382153,0.0,0.0,0.0,11516.83,0.9900990098950408,1.1091902921087406e-11
545,541,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
546,542,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
547,543,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
548,544,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
549,545,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
550,546,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
551,547,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
552,548,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
553,549,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
554,550,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
555,551,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
556,552,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
557,553,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
558,554,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
559,555,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
560,556,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
561,557,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
562,558,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
563,559,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
564,560,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
565,561,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
566,562,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
567,563,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
568,564,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
569,565,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
570,566,0,229030.30565382153,0.0,0.0,0.0,0.0,0.0,0.0
571,567,11,2.6025656510488594e-05,32.359367280123664,6937.56,0.0,0.0,0.990099009862958,1.1363411683092402e-10
572,567,22,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,6937.56,0.990099009862958,1.1363411683092402e-10
573,568,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
574,569,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
575,570,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
576,571,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
577,572,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
578,573,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
579,574,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
580,575,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
581,576,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
582,577,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
583,578,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
584,579,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
585,580,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
586,581,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
587,582,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
588,583,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
589,584,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
590,585,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
591,586,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
592,587,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
593,588,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
594,589,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
595,590,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
596,591,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
